int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;MASCARA;8.;/*	Máscara da Escola	*/;8;0;8;i;FALSE
10008;DEF12E1;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 2ª - Turno Diurno	*/;12;0;10019;d;FALSE
10020;DEF12E2;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 3ª - Turno Diurno	*/;12;0;10031;d;FALSE
10032;DEF12E3;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 4ª - Turno Diurno	*/;12;0;10043;d;FALSE
10044;DEF12E4;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 5ª - Turno Diurno	*/;12;0;10055;d;FALSE
10056;DEF12E5;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 6ª - Turno Diurno	*/;12;0;10067;d;FALSE
10068;DEF12E6;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 7ª - Turno Diurno	*/;12;0;10079;d;FALSE
10080;DEF12E7;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 8ª - Turno Diurno	*/;12;0;10091;d;FALSE
10092;DEF12E8;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: Médio - Turno Diurno	*/;12;0;10103;d;FALSE
10104;DEF12F1;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 2ª - Turno Diurno	*/;12;0;10115;d;FALSE
10116;DEF12F2;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 3ª - Turno Diurno	*/;12;0;10127;d;FALSE
10128;DEF12F3;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 4ª - Turno Diurno	*/;12;0;10139;d;FALSE
10140;DEF12F4;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 5ª - Turno Diurno	*/;12;0;10151;d;FALSE
10152;DEF12F5;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 6ª - Turno Diurno	*/;12;0;10163;d;FALSE
10164;DEF12F6;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 7ª - Turno Diurno	*/;12;0;10175;d;FALSE
10176;DEF12F7;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 8ª - Turno Diurno	*/;12;0;10187;d;FALSE
10188;DEF12F8;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: Médio - Turno Diurno	*/;12;0;10199;d;FALSE
10200;NEF1289;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10211;d;FALSE
10212;NEF128A;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10223;d;FALSE
10224;NEF128B;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10235;d;FALSE
10236;NEF128C;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10247;d;FALSE
10248;NEF128D;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10259;d;FALSE
10260;NEF128E;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10271;d;FALSE
10272;NEF128F;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10283;d;FALSE
10284;NEF128G;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 1ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10295;d;FALSE
10296;NEF1299;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10307;d;FALSE
10308;NEF129A;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10319;d;FALSE
10320;NEF129B;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10331;d;FALSE
10332;NEF129C;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10343;d;FALSE
10344;NEF129D;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10355;d;FALSE
10356;NEF129E;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10367;d;FALSE
10368;NEF129F;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10379;d;FALSE
10380;NEF129G;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 2ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10391;d;FALSE
10392;NEF12A9;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10403;d;FALSE
10404;NEF12AA;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10415;d;FALSE
10416;NEF12AB;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10427;d;FALSE
10428;NEF12AC;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10439;d;FALSE
10440;NEF12AD;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10451;d;FALSE
10452;NEF12AE;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10463;d;FALSE
10464;NEF12AF;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10475;d;FALSE
10476;NEF12AG;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 3ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10487;d;FALSE
10488;NEF12B9;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10499;d;FALSE
10500;NEF12BA;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10511;d;FALSE
10512;NEF12BB;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10523;d;FALSE
10524;NEF12BC;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10535;d;FALSE
10536;NEF12BD;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10547;d;FALSE
10548;NEF12BE;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10559;d;FALSE
10560;NEF12BF;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10571;d;FALSE
10572;NEF12BG;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 4ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10583;d;FALSE
10584;NEF12C9;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10595;d;FALSE
10596;NEF12CA;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10607;d;FALSE
10608;NEF12CB;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10619;d;FALSE
10620;NEF12CC;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10631;d;FALSE
10632;NEF12CD;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10643;d;FALSE
10644;NEF12CE;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10655;d;FALSE
10656;NEF12CF;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10667;d;FALSE
10668;NEF12CG;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 5ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10679;d;FALSE
10680;NEF12D9;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10691;d;FALSE
10692;NEF12DA;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10703;d;FALSE
10704;NEF12DB;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10715;d;FALSE
10716;NEF12DC;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10727;d;FALSE
10728;NEF12DD;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10739;d;FALSE
10740;NEF12DE;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10751;d;FALSE
10752;NEF12DF;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10763;d;FALSE
10764;NEF12DG;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 6ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10775;d;FALSE
10776;NEF12E9;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10787;d;FALSE
10788;NEF12EA;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10799;d;FALSE
10800;NEF12EB;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10811;d;FALSE
10812;NEF12EC;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10823;d;FALSE
10824;NEF12ED;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10835;d;FALSE
10836;NEF12EE;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10847;d;FALSE
10848;NEF12EF;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10859;d;FALSE
10860;NEF12EG;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 7ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10871;d;FALSE
10872;NEF12F9;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 2ª - Turno Noturno	*/;12;0;10883;d;FALSE
10884;NEF12FA;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 3ª - Turno Noturno	*/;12;0;10895;d;FALSE
10896;NEF12FB;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 4ª - Turno Noturno	*/;12;0;10907;d;FALSE
10908;NEF12FC;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 5ª - Turno Noturno	*/;12;0;10919;d;FALSE
10920;NEF12FD;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 6ª - Turno Noturno	*/;12;0;10931;d;FALSE
10932;NEF12FE;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 7ª - Turno Noturno	*/;12;0;10943;d;FALSE
10944;NEF12FF;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: 8ª - Turno Noturno	*/;12;0;10955;d;FALSE
10956;NEF12FG;12.;/*	Alunos Reclassificados no ano anterior - Série de Ingresso: 8ª - Série de Destino: Médio - Turno Noturno	*/;12;0;10967;d;FALSE
10968;DEF13D1;12.;/*	Concluintes no ano anterior - Nascidos após 1990 - Turno Diurno - Masculino	*/;12;0;10979;d;FALSE
10980;DEF13E1;12.;/*	Concluintes no ano anterior - Nascidos em 1990 - Turno Diurno - Masculino	*/;12;0;10991;d;FALSE
10992;DEF13F1;12.;/*	Concluintes no ano anterior - Nascidos em 1989 - Turno Diurno - Masculino	*/;12;0;11003;d;FALSE
11004;DEF13G1;12.;/*	Concluintes no ano anterior - Nascidos em 1988 - Turno Diurno - Masculino	*/;12;0;11015;d;FALSE
11016;DEF13H1;12.;/*	Concluintes no ano anterior - Nascidos em 1987 - Turno Diurno - Masculino	*/;12;0;11027;d;FALSE
11028;DEF13I1;12.;/*	Concluintes no ano anterior - Nascidos em 1986 - Turno Diurno - Masculino	*/;12;0;11039;d;FALSE
11040;DEF13J1;12.;/*	Concluintes no ano anterior - Nascidos em 1985 - Turno Diurno - Masculino	*/;12;0;11051;d;FALSE
11052;DEF13K1;12.;/*	Concluintes no ano anterior - Nascidos de 1984 a 1980 - Turno Diurno - Masculino	*/;12;0;11063;d;FALSE
11064;DEF13L1;12.;/*	Concluintes no ano anterior - Nascidos de 1979 a 1975 - Turno Diurno - Masculino	*/;12;0;11075;d;FALSE
11076;DEF13M1;12.;/*	Concluintes no ano anterior - Nascidos de 1974 a 1970 - Turno Diurno - Masculino	*/;12;0;11087;d;FALSE
11088;DEF13N1;12.;/*	Concluintes no ano anterior - Nascidos de 1969 a 1965 - Turno Diurno - Masculino	*/;12;0;11099;d;FALSE
11100;DEF13O1;12.;/*	Concluintes no ano anterior - Nascidos antes de 1965 - Turno Diurno - Masculino	*/;12;0;11111;d;FALSE
11112;DEF13D2;12.;/*	Concluintes no ano anterior - Nascidos após 1990 - Turno Diurno - Feminino	*/;12;0;11123;d;FALSE
11124;DEF13E2;12.;/*	Concluintes no ano anterior - Nascidos em 1990 - Turno Diurno - Feminino	*/;12;0;11135;d;FALSE
11136;DEF13F2;12.;/*	Concluintes no ano anterior - Nascidos em 1989 - Turno Diurno - Feminino	*/;12;0;11147;d;FALSE
11148;DEF13G2;12.;/*	Concluintes no ano anterior - Nascidos em 1988 - Turno Diurno - Feminino	*/;12;0;11159;d;FALSE
11160;DEF13H2;12.;/*	Concluintes no ano anterior - Nascidos em 1987 - Turno Diurno - Feminino	*/;12;0;11171;d;FALSE
11172;DEF13I2;12.;/*	Concluintes no ano anterior - Nascidos em 1986 - Turno Diurno - Feminino	*/;12;0;11183;d;FALSE
11184;DEF13J2;12.;/*	Concluintes no ano anterior - Nascidos em 1985 - Turno Diurno - Feminino	*/;12;0;11195;d;FALSE
11196;DEF13K2;12.;/*	Concluintes no ano anterior - Nascidos de 1984 a 1980 - Turno Diurno - Feminino	*/;12;0;11207;d;FALSE
11208;DEF13L2;12.;/*	Concluintes no ano anterior - Nascidos de 1979 a 1975 - Turno Diurno - Feminino	*/;12;0;11219;d;FALSE
11220;DEF13M2;12.;/*	Concluintes no ano anterior - Nascidos de 1974 a 1970 - Turno Diurno - Feminino	*/;12;0;11231;d;FALSE
11232;DEF13N2;12.;/*	Concluintes no ano anterior - Nascidos de 1969 a 1965 - Turno Diurno - Feminino	*/;12;0;11243;d;FALSE
11244;DEF13O2;12.;/*	Concluintes no ano anterior - Nascidos antes de 1965 - Turno Diurno - Feminino	*/;12;0;11255;d;FALSE
11256;NEF13D3;12.;/*	Concluintes no ano anterior - Nascidos após 1990 - Turno Noturno - Masculino	*/;12;0;11267;d;FALSE
11268;NEF13E3;12.;/*	Concluintes no ano anterior - Nascidos em 1990 - Turno Noturno - Masculino	*/;12;0;11279;d;FALSE
11280;NEF13F3;12.;/*	Concluintes no ano anterior - Nascidos em 1989 - Turno Noturno - Masculino	*/;12;0;11291;d;FALSE
11292;NEF13G3;12.;/*	Concluintes no ano anterior - Nascidos em 1988 - Turno Noturno - Masculino	*/;12;0;11303;d;FALSE
11304;NEF13H3;12.;/*	Concluintes no ano anterior - Nascidos em 1987 - Turno Noturno - Masculino	*/;12;0;11315;d;FALSE
11316;NEF13I3;12.;/*	Concluintes no ano anterior - Nascidos em 1986 - Turno Noturno - Masculino	*/;12;0;11327;d;FALSE
11328;NEF13J3;12.;/*	Concluintes no ano anterior - Nascidos em 1985 - Turno Noturno - Masculino	*/;12;0;11339;d;FALSE
11340;NEF13K3;12.;/*	Concluintes no ano anterior - Nascidos de 1984 a 1980 - Turno Noturno - Masculino	*/;12;0;11351;d;FALSE
11352;NEF13L3;12.;/*	Concluintes no ano anterior - Nascidos de 1979 a 1975 - Turno Noturno - Masculino	*/;12;0;11363;d;FALSE
11364;NEF13M3;12.;/*	Concluintes no ano anterior - Nascidos de 1974 a 1970 - Turno Noturno - Masculino	*/;12;0;11375;d;FALSE
11376;NEF13N3;12.;/*	Concluintes no ano anterior - Nascidos de 1969 a 1965 - Turno Noturno - Masculino	*/;12;0;11387;d;FALSE
11388;NEF13O3;12.;/*	Concluintes no ano anterior - Nascidos antes de 1965 - Turno Noturno - Masculino	*/;12;0;11399;d;FALSE
11400;NEF13D4;12.;/*	Concluintes no ano anterior - Nascidos após 1990 - Turno Noturno - Feminino	*/;12;0;11411;d;FALSE
11412;NEF13E4;12.;/*	Concluintes no ano anterior - Nascidos em 1990 - Turno Noturno - Feminino	*/;12;0;11423;d;FALSE
11424;NEF13F4;12.;/*	Concluintes no ano anterior - Nascidos em 1989 - Turno Noturno - Feminino	*/;12;0;11435;d;FALSE
11436;NEF13G4;12.;/*	Concluintes no ano anterior - Nascidos em 1988 - Turno Noturno - Feminino	*/;12;0;11447;d;FALSE
11448;NEF13H4;12.;/*	Concluintes no ano anterior - Nascidos em 1987 - Turno Noturno - Feminino	*/;12;0;11459;d;FALSE
11460;NEF13I4;12.;/*	Concluintes no ano anterior - Nascidos em 1986 - Turno Noturno - Feminino	*/;12;0;11471;d;FALSE
11472;NEF13J4;12.;/*	Concluintes no ano anterior - Nascidos em 1985 - Turno Noturno - Feminino	*/;12;0;11483;d;FALSE
11484;NEF13K4;12.;/*	Concluintes no ano anterior - Nascidos de 1984 a 1980 - Turno Noturno - Feminino	*/;12;0;11495;d;FALSE
11496;NEF13L4;12.;/*	Concluintes no ano anterior - Nascidos de 1979 a 1975 - Turno Noturno - Feminino	*/;12;0;11507;d;FALSE
11508;NEF13M4;12.;/*	Concluintes no ano anterior - Nascidos de 1974 a 1970 - Turno Noturno - Feminino	*/;12;0;11519;d;FALSE
11520;NEF13N4;12.;/*	Concluintes no ano anterior - Nascidos de 1969 a 1965 - Turno Noturno - Feminino	*/;12;0;11531;d;FALSE
11532;NEF13O4;12.;/*	Concluintes no ano anterior - Nascidos antes de 1965 - Turno Noturno - Feminino	*/;12;0;11543;d;FALSE
11544;DE9F113;12.;/*	Turmas no 1º Ano - Turno Diurno	*/;12;0;11555;d;FALSE
11556;DE9F114;12.;/*	Turmas no 2º Ano - Turno Diurno	*/;12;0;11567;d;FALSE
11568;DE9F115;12.;/*	Turmas no 3º Ano -Turno Diurno	*/;12;0;11579;d;FALSE
11580;DE9F116;12.;/*	Turmas no 4º Ano -Turno Diurno	*/;12;0;11591;d;FALSE
11592;DE9F117;12.;/*	Turmas no 5º Ano -Turno Diurno	*/;12;0;11603;d;FALSE
11604;DE9F118;12.;/*	Turmas no 6º Ano -Turno Diurno	*/;12;0;11615;d;FALSE
11616;DE9F119;12.;/*	Turmas no 7º Ano -Turno Diurno	*/;12;0;11627;d;FALSE
11628;DE9F11A;12.;/*	Turmas no 8º Ano -Turno Diurno	*/;12;0;11639;d;FALSE
11640;DE9F11L;12.;/*	Turmas no 9º Ano -Turno Diurno	*/;12;0;11651;d;FALSE
11652;DE9F11B;12.;/*	Turmas Multi -Turno Diurno	*/;12;0;11663;d;FALSE
11664;DE9F11M;12.;/*	Turmas Multiciclada -Turno Diurno	*/;12;0;11675;d;FALSE
11676;DE9F11K;12.;/*	Turmas Correção de Fluxo -Turno Diurno	*/;12;0;11687;d;FALSE
11688;DE9F11C;12.;/*	Matrículas no 1º Ano -Turno Diurno	*/;12;0;11699;d;FALSE
11700;DE9F11D;12.;/*	Matrículas no 2º Ano -Turno Diurno	*/;12;0;11711;d;FALSE
11712;DE9F11E;12.;/*	Matrículas no 3º Ano -Turno Diurno	*/;12;0;11723;d;FALSE
11724;DE9F11F;12.;/*	Matrículas no 4º Ano -Turno Diurno	*/;12;0;11735;d;FALSE
11736;DE9F11G;12.;/*	Matrículas no 5º Ano -Turno Diurno	*/;12;0;11747;d;FALSE
11748;DE9F11H;12.;/*	Matrículas no 6º Ano -Turno Diurno	*/;12;0;11759;d;FALSE
11760;DE9F11I;12.;/*	Matrículas no 7º Ano -Turno Diurno	*/;12;0;11771;d;FALSE
11772;DE9F11J;12.;/*	Matrículas no 8º Ano -Turno Diurno	*/;12;0;11783;d;FALSE
11784;DE9F11N;12.;/*	Matrículas no 9º Ano -Turno Diurno	*/;12;0;11795;d;FALSE
11796;NE9F113;12.;/*	Turmas no 1º Ano - Turno Noturno	*/;12;0;11807;d;FALSE
11808;NE9F114;12.;/*	Turmas no 2º Ano - Turno Noturno	*/;12;0;11819;d;FALSE
11820;NE9F115;12.;/*	Turmas no 3º Ano - Turno Noturno	*/;12;0;11831;d;FALSE
11832;NE9F116;12.;/*	Turmas no 4º Ano - Turno Noturno	*/;12;0;11843;d;FALSE
11844;NE9F117;12.;/*	Turmas no 5º Ano - Turno Noturno	*/;12;0;11855;d;FALSE
11856;NE9F118;12.;/*	Turmas no 6º Ano - Turno Noturno	*/;12;0;11867;d;FALSE
11868;NE9F119;12.;/*	Turmas no 7º Ano - Turno Noturno	*/;12;0;11879;d;FALSE
11880;NE9F11A;12.;/*	Turmas no 8º Ano - Turno Noturno	*/;12;0;11891;d;FALSE
11892;NE9F11L;12.;/*	Turmas no 9º Ano -Turno Diurno	*/;12;0;11903;d;FALSE
11904;NE9F11B;12.;/*	Turmas Multi -Turno Diurno	*/;12;0;11915;d;FALSE
11916;NE9F11M;12.;/*	Turmas Multiciclada -Turno Diurno	*/;12;0;11927;d;FALSE
11928;NE9F11K;12.;/*	Turmas Correção de Fluxo -Turno Diurno	*/;12;0;11939;d;FALSE
11940;NE9F11C;12.;/*	Matrículas no 1º Ano - Turno Noturno	*/;12;0;11951;d;FALSE
11952;NE9F11D;12.;/*	Matrículas no 2º Ano - Turno Noturno	*/;12;0;11963;d;FALSE
11964;NE9F11E;12.;/*	Matrículas no 3º Ano - Turno Noturno	*/;12;0;11975;d;FALSE
11976;NE9F11F;12.;/*	Matrículas no 4º Ano - Turno Noturno	*/;12;0;11987;d;FALSE
11988;NE9F11G;12.;/*	Matrículas no 5º Ano - Turno Noturno	*/;12;0;11999;d;FALSE
12000;NE9F11H;12.;/*	Matrículas no 6º Ano - Turno Noturno	*/;12;0;12011;d;FALSE
12012;NE9F11I;12.;/*	Matrículas no 7º Ano - Turno Noturno	*/;12;0;12023;d;FALSE
